	Timestamp	Speaker	Transcript
16		Interviewee	 There were about twenty on each mess, there was a scrub table which you would scrub every morning after breakfast and you went up to the galley taking it in turns two of you at a time to be cook of the mess. You went up to the galley and it was on a big ship like Renown, which is what they called general messing; all the food was provided for you. You used to cook breakfast, such as beans on toast; or bacon and tomatoes that sort of thing, and then dinner time at twelve o clock we went up to collect dinner which was usually a roast or a boiled dinner, and then you had bread and butter for tea, and then you had supper in the evening which could have been sausage and chips you know that sort of thing. Then it would be time for the boys to turn in by nine o clock, then they called the hands at half six or seven in the morning and we all had to be up, we all slept in hammocks; you had to learn how to sling a hammock and sling it properly because the ship was moving, if you hadn’t slung it properly you would fall out of it. I spent all my time in the navy sleeping in a hammock really. I was only on one ship where they had bunks, I got so used to the hammock I started to like it, id rather a hammock then a bed I think 
17	0 days 01:08:26	Interviewer	Even now? 
18	0 days 01:08:26	Interviewee	 Yes, it was very comfortable especially when you get adjusted to your own needs as it were 
19	0 days 01:08:35	Interviewer	The boys that you went onto Renown with were they all Pompeii ratings? 
20	0 days 01:08:35	Interviewee	 No, before the war there was Davenport man ships, Portsmouth man ships and Chatham man ships. Your official number was either DJX for Davenport, or PJX for Portsmouth and CJX for Chatham; so all the boys that went onto Renown they were all from different classes not necessarily all from my class; and we happened to be graded to Davenport. So when we went on board Renown the crew came up here from the barracks at Davenport, and they came up by train and joined the ship the same time as we did in Portsmouth and it remained like that until after the war; and the depots became amalgamated as it were. So Renown was a Davenport man ship all throughout the war, we didn’t go Davenport very often we only came here a couple times during five or six years 
21		New Film	New Film
22	0 days 01:09:50	Interviewer	Talk a bit about what you were doing during this period? 
23		Interviewee	 When I commissioned the ship, you’ve all got your various acting stations and your normal workstations; there were usually four parts to a ship; the front end of the ships, there was the main top on one side and a four top on the other side, and that would be the mid-ship part of the ship, and then you had the quarter deck was the after end of the ships and I was in the quarter deck; so you all had your own part of the ship as it were. You all had your acting stations there and your normal workstations; my first station was the transmission station. We were down about three decks with big hatches closed down on top of us, so if the ship disappeared we would be gone as well 
24	0 days 01:10:55	Interviewer	What was you doing down there in the transmitting station? 
25	0 days 01:10:55	Interviewee	 In the transmission station they would have a range finder fitted on the master, and the range finder would be transmitting down the distances of targets whether that would be aircraft or ships and we had a transmitter, it was like an old type of computer; we followed dials and had to line them up and we were in contact with the gun and all the feed that we put into it the guns followed our instructions. So if you was firing a 4.5 gun at an aircraft, we would transmit the height, the bearing and all of that sort of thing, or if it was on a surface target you’d transmit the range and all that sort of thing; it was a type of computer I suppose if you like. That’s when you closed up and went to your action stations, you either ended up in two watches port or starboard if you were in cruising stations, or you would normally be in three watches, you had a red, white and a blue watch. So you’d be four on and eight off, or sometimes if you were on a more action routine sometimes you could be four on and four off so it was pretty strenuous; it all depended on where you were and what the danger was. You might have been there all night, maybe all day; it all depends on where the ship was and what the danger was 
26	0 days 01:13:00	Interviewer	What was it like down there when the fifteen pounders were going off? 
27	0 days 01:13:00	Interviewee	 Well you could hear them thumping away all the time, every time they fired there was a tonne projector, one would weigh a tonne they had to be loaded. We had six fifteen each guns, so twelve tonne at a time going out, and when the ammunition was shipped, one had to come on at a time because they did weigh a tonne each and they went down to the shell room and the cordite in another the magazine so you had the shells in one room and the cordite in the other so if you got hit in action you can say cheerio you were on your way. 
28		New Film	New Film
29	0 days 01:14:04	Interviewer	You talked about action stations, you talked about the red, white and blue watch system, what entertainment was there on board HMS Renown? 
30		Interviewee	 Later on in the war we had a sixteen-mil projector and they could show films around on various parts of the ship, and then later on we had an aircraft hanger, because we carried two aircrafts on board and when the aircrafts were taken off the ship I think in about 1941, that was converted into a cinema; and then that became thirty-five-mil I think. The only other entertainment would be the loudspeaker in the mastic and whatever that was connected to, sometimes we would hear the news, our ears were always glued to the news; waiting for Winston Churchill to speak, or there would be very serious business going on such as ships being sunk or bomber raids, we’d all listen intently to the nine o clock news every night. We had no newspapers of course, now and again if somebody was going away for a long period of time, schoolmasters would produce a weekly newspaper with the news that had come over and put it in paper form for us to read. The entertainment we played tombola of course, that was always a naval game, tombola call the numbers out, and that would happen three times a week. After a while, when everyone got organised there were some good singers on board, so they had a ships concert party going and so we made our own entertainment, you could be playing chess, draughts, or cards and so we made our own. The ship had been completely gutted out and so all that was left was a massive hole, so they rebuilt and put new guns and armour and new engines and everything else, it was a very fast ship; Renown could do over 32/33 knots so we often left the destroyers behind in bad weather because they couldn’t keep up with us. So we did a lot of time on our own, zigzagging of course trying to dodge any U-boats around 
31	0 days 01:17:09	Interviewer	What do you remember about heading up to Scapa the first time, can you remember that once the war had been declared and you were off to join the fleet? 
32	0 days 01:17:09	Interviewee	 Yes, it was all a bit of a shock on the first day then you suddenly got used to being at war and getting it drilled into you everyday, and then we got up on the Scapa flow and the next thing was German bombers came over and we suddenly realised people were dropping bombs on top of us; so we had to open fire. We shot a couple of them down, but they hit a couple ships and they missed us we didn’t get hit. Then of course we moved from Scapa flow into Loch Fyne on one of those places, we were lucky really because we moved out before the U-boat came in and sank the Royal Oak. The Royal Oak was sunk in Scapa Flow in October 1939, the German U-boats would have sunk a few more ships of we would have been in there I think, nobody expected that they thought we were in a safe anchorage because you know they had barricades around and nets and things like that but, they hadn’t reckoned the fella coming in at high tide and he slipped in over the barricades and got into the flow and got out again and sunk a ship on his way 
33	0 days 01:19:02	Interviewer	Did you hear about the Royal Oak being sunk? How did that affect the crew? 
34		Interviewee	 Well we just felt it could have been us I suppose, every ship that was sunk in the war you heard about It and I guess that put you more on your metal really; they said keep a good look out and watch what you’re doing and to make sure when you’re at your action stations make sure you shoot down aircrafts, sink the submarines; it sharpened you up a bit really. When we heard the Hood had been sunk, it was one of our sister ships there was the Hood, The Repulse and the Renown was the three battle cruisers, and when the Hood sunk there were only three survivors out of over fourteen hundred men on board, men and boys of course; so if a ship blew up like that there wasn’t much hope for anybody. So I suppose we just accepted it, we were in it and that’s it really. 
35		New Film	New Film
36	0 days 01:20:16	Interviewer	What do you remember of some of the early arctic convoys that you did? 
37	0 days 01:20:16	Interviewee	 We were normally sort of distance support for the aircraft carriers, battleships and battle cruisers; and the convoy was assembled normally in the north of Scotland, then they would go up to Iceland. We were based in Iceland and when the convoy sailed, we would sail at the same time and then it all sort of depended on the danger we was expecting whilst we were behind the convoy, to the side of the convoy, in front of it or whatever really. There were German destroyers and other ships and they were always worried about the Bismarck coming out which was based in Norway, so our prime aim was to stop the battle ships interfering with the convoys. So we were normally in the middle of the convoy, but now and again we would sometimes pass the convoy or move close to it. You’d see the convoy with maybe thirty, forty ships steaming along and we would sometimes steam through the middle of it 
38	0 days 01:21:38	Interviewer	What was that like? 
39	0 days 01:21:38	Interviewee	 It was very enlightening really, there were a lot of older ships and they was struggling to keep up the speed of course and a lot of them were coal burning ships, I felt sorry for the poor suckers below shovelling coal to try and keep the ships doing nine or ten knots or something. We only had to press a button and we could do thirty knots, so that was the main thing the convoys were pretty slow, it was so cold and the seas were pretty rough; there was a lot of bad weather which you had to contend with. Some of the ships would even ice over, we would go up in the morning and you would see all the guns and everything else covered in black ice; it would come over during the nights time and it would freeze. We had to go round with chipping hammers and chip the ice off, there were cases of smaller ships turning over because it would be top heavy with ice, the ship rolled and never came back 
40	0 days 01:23:00	Interviewer	What do you remember of the cold? 
41		Interviewee	 Well I remember going on watch, I mean we didn’t have any of today’s weather clothing; we only had our ordinary gear and maybe we would get issued with long johns and things like that. You could put a couple pairs of trousers on, and a couple of coats on, we only had duffle coats and balaclavas. We used to get some bag of goodies come on board if somebody done some knitting, we used to look like pirates if you like once we put all our gear on and maybe two pairs of gloves to go on watch. Then If you came off watch you would have to stand around in case you needed to go to your action stations, you just laid down on the deck and went to sleep with all your clothes on; you wouldn’t have time to put it all on once the action station sound went off; you might stay in the same gear for a week. If a ship was torpedoed or something people wouldn’t have a chance, they would end up in the water and you’ll only live for about two minutes, then you’d be frozen solid I should think 
42	0 days 01:24:43	Interviewer	You talked about putting binoculars to your face, just describe that… 
43	0 days 01:24:43	Interviewee	 Yes, you had to breathe on them before you put them up to your face, and you had to make sure you kept them near your body to keep them slightly warm because anything cold you could nearly burn yourself with ice I suppose. The cold weather was the main thing; it was very cold and rough, rough seas 
44	0 days 01:25:20	Interviewer	Did you ever get to Polyarny or Murmansk? 
45	0 days 01:25:20	Interviewee	 No, we got on the outskirts and then we turned around and picked up another convoy and came back again, so that wasn’t any anchorages for big ships there. The escorts could go in because they would also have to pick up another convoy, or go in and do a little bit of maintenance and things like that. The bigger ships they stood off, so we didn’t actually land in Russia 
46	0 days 01:25:56	Interviewer	Did you see any U-boats? 
47	0 days 01:25:56	Interviewee	 We had plenty of alarms, as soon as an alarm went off we would alter course and buzz off in the other direction. As far as seeing them we didn’t see any, we knew they were in the area; you’d hear a bang or a ship being torpedoed or something and we were usually screened with destroyers keeping us safe from U-boats we hoped. Any U-boat alarm and we would alter course quickly 
48	0 days 01:26:39	Interviewer	Did you ever see any ships go down? 
49	0 days 01:26:39	Interviewee	 We did see a couple of them go down in the distance, you could see them and then all of a sudden there would be a big bang and then there would be nothing there. If there were U-boats near us we would be shepherded away in another direction to get them away from us, the U-boats would have had interest in sinking us if they got the chance but we could go a bit faster. Renown would have been a difficult target for a U-boat in those days, they only done about eight or nine knots in the water compared to our twenty 
50		Interviewee	 
51		New Film	New Film
52	0 days 01:27:38	Interviewer	What do you remember of Iceland? 
53	0 days 01:27:38	Interviewee	 It was a dreary sort of a place; we were in a place called Valfurva, and now and again the boys may get a chance to go down to Reykjavik that was the capital. Anybody went down there on a day trip or something, it was expensive down there, down by our anchorage we built our own football pitch offshore that would be our main thing, or we could fish over the side all day and all night really. We were there once and a mighty gale blew up so we had to pull in our anchors, the wind was about 120mph, a lot of the ships dragged anchors and a couple of them went to ground. Every ship had two anchors down, and we were steaming half speed ahead into the wind just to hold your position. It was a big storm that came up 
54	0 days 01:28:51	Interviewer	How did HMS Renown handle the big sea? 
55	0 days 01:28:51	Interviewee	 She was a good sea boat really she was a heavy ship, she weighed about thirty two thousand tonnes; she rolled like any other ship would in a big ocean like that 
56	0 days 01:29:23	Interviewer	Did you have good sea legs? 
57	0 days 01:29:23	Interviewee	 Yes, I was never sea sick really because growing up as a boy I used to go out in the boat fishing, so I was used to being in a boat being at sea so I wasn’t really worried. A lot of people were sea sick all their life really, even Lord Mountbatten he was sea sick all his career; so some people never got over it 
58	0 days 01:30:17	Interviewer	Do you have any stories or any recollections of the arctic convoys that you want to share? 
59	0 days 01:30:17	Interviewee	 No not really, I guess we were just happy to get back to Scapa Flow to get away from it all really, even Scapa Flow was a dreary old place; you hoped you could maybe run ashore up to Edinburgh or something like that. It was just dreary I suppose if you like, a dreary old job that had to be done 
60	0 days 01:30:52	Interviewer	OK, after the arctic you probably went down to the Mediterranean didn’t you? 
61	0 days 01:30:52	Interviewee	 We did yes and we done about twelve months there, escorting convoys to Malta; we did a lot of that. We were down there with the Arc Royal and Sheffield and we were know down there as Force H, we done a lot of escorting convoys to Malta 
62	0 days 01:31:14	Interviewer	Tell me about some of those convoys? 
63		Interviewee	 There were various types of convoys, they’d try and get the bigger, faster sort of ships that could nip through there. If we were escorting convoys through the Mediterranean we would leave Gibraltar in the night time just as it was getting dark and head out to the Atlantic, because there were so many Spanish people watching where were going and then I guess they would transmit the information over to Berlin. Every movement of every ship was logged back to Germany so we’d go out into the Atlantic and then about midnight when it got dark we would turn around and go full speed back to Gibraltar and then when dawn came up we were well away into the Mediterranean away from Gibraltar. Hopefully we’d thrown them off the scent, I don’t know if we were successful or not, after a couple of days you would see an Italian aircraft being nosey to see what was going on and where we were. I suppose you played a bit of cat and mouse if you could 
64	0 days 01:32:37	Interviewer	Talk about the Italian bombers; was it just Italian bombers? 
65	0 days 01:32:37	Interviewee	 Mostly at that end of the med it was Italian bombers, they dropped a few bombs close to us; there were German U-boats and Italian submarines. Again you tried to outwit them by zigzagging and keeping up a steady speed, and some of those convoy ships were big ships and they were fast ships. Hopefully they could get through to Malta by dodging the U-boats with their speed, we would near enough escort them to Malta and then the destroyers would continue to take them while we would turn around and escort more convoys. We were making sure the Italian fleet weren’t going to come out and attack the convoy, which would be our prime job really. We were in action with the Italian fleet one time 
66	0 days 01:33:53	Interviewer	Tell me about that… 
67	0 days 01:33:53	Interviewee	 We got information that the Italian fleet were at sea and we had Admiral Somerville on board, he was the admiral; great guy everybody liked him. We had the HMS Arc Royal with us and Sheffield, and a couple of us chased after these Italian ships so we got into action with them; we open fired on them but Italian ships were faster than us really. They nipped away and we chased them within about thirty miles of the Italian coast and of course, Admiral Somerville decided then that his prime job was to look after the convoy really. He actually got into trouble with Winston Churchill because he wasn’t really chasing the Italians into their harbours, which would have been a dangerous game really; we could have been opening to bombers and all sorts of things. We could have also been sunken with the convoy, we could have been vulnerable really, he was hot over the coals about it but it wasn’t until recently afterwards that he agreed that Somerville had done the right thing. Everyone was very pleased about that because he was a very popular Admiral 
68	0 days 01:35:37	Interviewer	I take it then you were in you action stations basically constantly? 
69		Interviewee	 By that time I had been on the ship a couple of years, I had served on various action stations, I had been in the transmitting station; I had been on one of the 4’5 guns, id been look out position. By that time I had also become a torpedo man, I was a leading seaman; therefore I became a leading torpedo operator and we was to look after the electrical side of the ship. I had different duties by then, I became a semi-electrician if you like, looking after normal light or ships fire control and all sort of things like that. That’s what my career became afterwards from being a torpedo man 
70	0 days 01:36:30	Interviewer	When you used to fire the fifteen pounders did it break all the bulbs? 
71	0 days 01:36:30	Interviewee	 Oh very often, the fifteen-inch yes the lights would fly off the bulk header, it all depended on what bearing it was on; if it was on the beam then yes. Sometime if you were firing ahead the gun was trained and needed its own upper works; when the gun fired the blast would affect the nearest part of the ship to it. In matter of fact they used to have these over the head fans, but if we knew we would be firing a fifteen-inch we would have to quickly take them down because the blast would blow them off board 
72		New Film	New Film
73	0 days 01:37:33	Interviewer	How was the ship with someone like an Admiral on board? What was the discipline like? 
74	0 days 01:37:33	Interviewee	 Well of course we were the senior ship there with the Admiral on board, we had a good combination; we had Admiral Somerville, and we had a Captain called McGregor and he became an Admiral afterwards. They got on really well together, we used to call him Mac and him and Somerville got on fine. Somerville used to walk around the ship and he would talk to you if he were going past, normally you’d only say good morning or good evening but he was a pretty good guy. If you were in Gibraltar he might have been out in his dingy in the morning with his sports gear on, pulling in a dingy around the harbour for a bit of exercise. He was a good egg if you like, Somerville was a very popular Admiral 
75	0 days 01:38:41	Interviewer	Did you speak to him? 
76	0 days 01:38:41	Interviewee	 Yes, I didn’t speak to him he spoke to me (laughs), unless he was doing an inspection or something, inspecting divisions or something like that then he would single someone out and talk to them 
77	0 days 01:39:01	Interviewer	It sounds up to this point that Renown was quite a lucky ship? 
78		Interviewee	 She was a very lucky ship yes, we got hit a couple of times up Norway in 1940 when we were off Narvick; when they were trying to land up there. We were in action with those two, and the Glow-worm she was with us too; she went away to investigate and she was sunk. So we engaged these two but again there were horrendous seas and bad visibility and they managed to escape, we done a bit of damage to both of them. Other than that the only other damage we had was that a load of aircraft came to attack us, one Malta convoy and we had these 4.5 guns; we had twenty of those and there were three twin turrets on each of those, and these low flying torpedo aircrafts came in and these guns were low and depressed and were hard to shoot at these aircrafts skimming over the water. One of our guns ended up firing into the gun next door to it, and ended up killing ten of our people, so we had to go in and pick up all the bodies that were clinging on to parts of the gun. Sew them up in mail bags, and then bury them at sea off Gibraltar, I think we lost around eight or ten men, boys I think as well; so the main damage was what we done to ourselves 
79	0 days 01:41:23	Interviewer	How did that affect morale? 
80	0 days 01:41:23	Interviewee	 Everybody was a bit sad because they would have been peoples mess mates and we knew them very well, they were all lads we knew; one minute they’ll be firing a gun and the next they were dead, it was a very sad occasion really 
81	0 days 01:41:46	Interviewer	Were you part of the party that helped clear up? 
82	0 days 01:41:46	Interviewee	 I was in the fecundity because I was up in that turret area, if I was in that turret I would have been killed as well I suppose. I was in and out of these gun turrets, so we saw everything that was happening; everybody had to muck in I suppose and that gun was out of action you couldn’t use it anymore 
83	0 days 01:42:18	Interviewer	When you were under attack do you recall hitting any of the planes? 
84	0 days 01:42:18	Interviewee	 Oh I think so, I mean I think everybody claimed more than they did but there were ten ships firing so it makes it difficult to know who hit what plane; so now and again you’d see a plane dive into the water and you’d give it three cheers or something. Then somebody would say I done that, and somebody else on another ship would say the same thing 
85	0 days 01:42:50	Interviewer	Were you every aware of what you was escorting, did you know what the ships were carrying? 
86		Interviewee	 Some of the Malta runs we knew because we were escorting aircraft carriers, one of them was the USS Wasp; we were carrying aircrafts and spitfires to Malta. We hoped to get within striking distance to Malta, so they could then fly out to go and help the Maltese air force. So a lot of it was reinforcing the air defences in Malta, we were loading spitfires up and taking them to Malta, and also big merchant ships I mean you may see tanks on deck or something; but you wouldn’t know what they were all carrying. You wouldn’t really be interested, what they ship was carrying wouldn’t make a lot of difference to us really, out main job was to get it there 
87	0 days 01:44:07	Interviewer	It must have been impressive seeing all the Spitfires being taken off deck? 
88	0 days 01:44:07	Interviewee	 Yes, there were a couple mix-ups a few times because some ships would run out of fuel and would never make it; a lot of them weren’t fully prepared. They would arrive in Malta, and they would be destroyed after a few days because they wouldn’t be ready for operation when they got there, it was nice to see them all going off; it was nice to know they had all landed safely 
89	0 days 01:44:41	Interviewer	Tell me about Operation Torch, what was Renown doing on that? 
90	0 days 01:44:41	Interviewee	 We were standing off really because there were so many ships there coming in, a big American fleet of ships landing troops and everything so we were more or less off the coast giving support to any of the Italian ships. German ships may have come to interfere with the landing that was in 1942, when we were landing in North Africa we thought well we are getting somewhere now. There were a lot of ships involved, you were part of a big team I suppose escorting all these ships, and landing crafts, and various other types of ships with stores and things like that you know. 
91	0 days 01:46:01	Interviewer	Were you involved in firing on to the land at all? 
92	0 days 01:46:01	Interviewee	 I don’t think we did for Torch, I don’t think we done any bombardments for Torch; we done bombardments for other places but not for Torch I don’t think 
93	0 days 01:46:25	Interviewer	Was that the biggest fleet you had ever seen as a young person? 
94	0 days 01:46:25	Interviewee	 I suppose it was in the wartime really, the biggest amount of ships in one place at one time, there were two or three different lots of them; the advanced party, the mid party and then the final party as it were. All various types of ships coming in and landing, and once they secured a couple of ports or something they’d be able to go in and unload 
95		New Film	New Film
96	0 days 01:47:02	Interviewer	After Operation Torch and some of the Maltese convoys were done, you started doing more Atlantic work, is that right? 
97		Interviewee	 Yes we done a few Atlantic convoys, they were always worried about the German battleships that were at loose in the Atlantic; so we done a bit of time in the Atlantic. Prior to that we escorted the Arc Royal up when they were chasing the Bismarck; we were involved in that as well 
98	0 days 01:47:28	Interviewer	Tell me about that… 
99	0 days 01:47:28	Interviewee	 We’d heard that The Hood had been sunk, that gave us all a bit of a shock really because we thought The Hood was the most powerful ship in the navy; which it was you know it had eight fifteen-inch guns compared to our six. It just disappeared, there were three survivors, whom we didn’t know back then and we were down in Gibraltar the Arc Royal, Sheffield and us. We headed up there to try and cut the Bismarck off to stop them getting oppressed in Northern France, and eventually it was sited by Catalina the aircraft; and we saw the Arc Royal’s aircraft taking off and that was a mighty thing. The ship was going up and down thirty foot in the air, that was a mighty bit of flying there. Then of course, the Admiral sent The Sheffield to go and shadow The Bismarck, but he didn’t tell the Arc Royal; so the Arc Royal saw Sheffield and thought that was going to attack the Bismarck so they started firing at the Sheffield; but luckily the magnetic fuses on the torpedo weren’t working properly and they all passed underneath the Sheffield. She had a lucky escape, she nearly got sunk with her own aircraft, then they all came back and reloaded the torpedoes and they put contact pistols on them, so the torpedo would have to hit the ship in order for them to explode. So they took off again, and they knew The Sheffield was there this time and the Sheffield directed them onto the Bismarck, and they hit the Bismarck around the rudder area of the ship and disabled it really; it was going around in circles. The Admiral on Renown was dying to get involved to have a crack at it ourselves, but we were told to lay off till the biggest RKG and Rodney came up because I think the Admiralty were scared after the Hood had been sunk; with one shot we could have been sunk as well you know. We were looking after The Arc Royal, so if we weren’t looking after her she could have been sunk, in the middle of it all during The Bismarck action there was a German U-boat returning to base and he was in the area; he had The Arc Royal and Renown in his sights but he ran out of Torpedoes; he could have sunk the two of us 
100	0 days 01:50:56	Interviewer	Did you see The Bismarck? 
101		Interviewee	 No we didn’t see The Bismarck, we were close by you know; they were lucky really because they nearly ran out of fuel. They was lucky that they were able to catch up with her really, otherwise if it came to it we could have been the last ship, which would mean we would have had to go in and attack her; we might have had a better chance because she wasn’t steering very well she was going round in circles; she was eventually sunk. I can recall a funny story after that, a friend of mine was on one of the destroyers and they picked up some of these German survivors from The Bismarck and of course all the ships had to head for the UK; some were sunk on the way back actually because some were running out of fuel. This chap he was put on the Milford Haven in the deaden night, they were told first thing in the morning to land these German prisoners and he said we blindfolded all these German prisoners before they went ashore you see, and he said we didn’t even know where we were ourselves (laughs); none of them had a clue where they were. We had to blindfold all these German soldiers so they didn’t see anything, but we didn’t know where we were anyway only the captains knew where they were. 
102		New Film	New Film
103	0 days 01:52:37	Interviewer	When you started doing the Atlantic escorts you had quite a good guest on board… 
104	0 days 01:52:37	Interviewee	 Oh yes Winston Churchill, we done a special trip for him we went all the way over to Canada; we went over to Halifax to pick him up. He’d been at a Quebec conference with President Roosevelt and he wanted us to bring him back, so we steamed over there and went through a big gale on the way. We eventually got over there and got into Halifax, we weren’t supposed to tell anybody that we were going over there but they all knew, and then he came on board with his wife and children; and we then set sail full speed across the Atlantic zigzagged all the way. The destroyers and U- boats couldn’t keep up with us in the bad weather also, and so we bought him safely back; we nearly lost his daughter on the way. Mary Churchill, one of the school master officers took her for a walk along the quarter deck, the quarter deck was out of bounds because it was a very low part of the ship, and when we were at sea zigzagging a mighty amount of water used to wash over the quarter deck. So this guy took her for a walk, and the next thing a big wave picked them up and washed them along the deck, she managed to grab hold of a wire and one of the young officers went down and managed to grab hole of her and pull her back. She thought she’d gone, if she would’ve gone of the side we wouldn’t of stopped to pick her up, it would have been too dangerous, Winston didn’t know anything about this; he didn’t know until afterwards. That evening when she arrived for dinner wearing her clothes, and her hair was still wet and he said I don’t remember giving you permission to wear civilian clothes for dinner, she was in army uniform; he didn’t know what had happened. She celebrated her twenty-first birthday on board in 1943 
105	0 days 01:55:14	Interviewer	Was there a special do for her twenty-first? 
106	0 days 01:55:14	Interviewee	 There was actually, they presented her with a cake and a card and one of the ships kittens. The ships cat had kittens on board, so they gave her one of the kittens as a present 
107	0 days 01:55:46	Interviewer	Were there any other women on board the Renown? 
108	0 days 01:55:46	Interviewee	 Well of course her mother was board, I think there was a couple of typists on board but they would have been up in the offices court. I think they were the only women we carried on board actually, Mary Churchill was the only woman to fire a gun on board the Renown, they took her all round; she had a go on all the guns. I think she was the only woman in history to fire a gun on HMS Renown, she remembers all those things about the ship you know 
109	0 days 01:56:33	Interviewer	Was it considered bad luck to have a woman on board? 
110	0 days 01:56:33	Interviewee	 I never heard it but I knew it had been spoken 
111	0 days 01:56:45	Interviewer	Did it give the crew on HMS Renown pride to know that they had been selected to have Winston Churchill on their ship? 
112	0 days 01:56:45	Interviewee	 Oh yes we were very proud to carry Winston, he was number one guy; we would have carried him anywhere. On the second trip we picked him up here in Plymouth, took him on in the night time; nobody knew he was coming on board. We picked him up and he was going to Alexander that time, and the next thing we was down the Bay of Biscay on our way down at thirty knots with Winston onboard so he liked us he came with us twice. 
113	0 days 01:57:29	Interviewer	Did he speak to you at all? 
114	0 days 01:57:29	Interviewee	 No, he would have said get out of my way or something like that (laughs), that’s all he might have said get out of my way or something like that tahts about all he might have said 
115	0 days 01:57:43	Interviewer	What was it like having him on board? Did it change the atmosphere? 
116		Interviewee	 It did really; I was quite close to them because I was doing the electrical work at that time and one of us had to be near their quarters in case a bulb, or a fuse blew or something like that. Now and again Winston would come out and sometime he would want to see a film, so he would watch it for five minutes and then come back out; he’d be in and out. We had this big war room with all the maps, we had to put heaps and heaps of light on so he could see the Russian front, the North African front, and the Italian front. We had all these maps and they all had to be kept up to date, he was in and out of there all the time. In matter of fact I had to go in there one time because Lady Churchill had an electric iron from America, and it wouldn’t work so I had to go in and repair her iron so she could do a bit of ironing; so I had a little chat with her. She was a lovely lady, after that in November we took him out to the Mediterranean because he had another conference there, took him out to Gibraltar, then Malta then to Alexander. He flew home from there, we took him on two trips; we took his other daughter the second time Sarah, and she was in the air force 
117		New Film	New Film
118	0 days 01:59:38	Interviewer	What was your skipper like? 
